OBJECTID,pnd_id,pva_straat,pva_huisnr1,pva_huisnr2,pva_busnr,pnd_district_code,pnd_district,pva_postcode,reg_entiteit,reg_aard,reg_opnamedatum,reg_status,SHAPE_Length,SHAPE_Area
75363,29940,GENERAAL LEMANSTRAAT,58,,,R,Berchem,2600,volledig pand,gebouw,2023/07/26 00:00:00+00,opname,52.0977637195062,130.526462711005
75364,36720,GALLIFORTLEI,171,,,D,Deurne,2100,gelijkvloers,woning,2023/10/03 00:00:00+00,opname,82.8611515090033,199.667819590616
75365,36869,GALLIFORTLEI,171,,,D,Deurne,2100,1ste verdieping,woning,2023/10/03 00:00:00+00,opname,82.8611515090033,199.667819590616
75366,36871,GALLIFORTLEI,171,,,D,Deurne,2100,2de verdieping,woning,2023/10/03 00:00:00+00,opname,82.8611515090033,199.667819590616
75367,35248,SINT-PAULUSPLAATS,26,,,A,Antwerpen,2000,gelijkvloers,gebouw,2022/05/05 00:00:00+00,aanvraagschrapping,33.4316792209184,68.7364247683272
75368,29828,LAMORINIÈRESTRAAT,20,,,A,Antwerpen,2018,gelijkvloers,woning,2019/02/06 00:00:00+00,opname,111.966007301997,311.49197532387
75369,33264,LANGE VLIERSTRAAT,6,,1,A,Antwerpen,2000,gelijkvloers,woning,2021/03/24 00:00:00+00,opname,44.5838053241636,86.2634044951376
75370,33265,LANGE VLIERSTRAAT,6,,101,A,Antwerpen,2000,1ste verdieping,woning,2021/03/24 00:00:00+00,opname,44.5838053241636,86.2634044951376
75371,33266,LANGE VLIERSTRAAT,6,,201,A,Antwerpen,2000,2de verdieping,woning,2021/03/24 00:00:00+00,opname,44.5838053241636,86.2634044951376
75372,33267,LANGE VLIERSTRAAT,6,,301,A,Antwerpen,2000,3de verdieping,woning,2021/03/24 00:00:00+00,opname,44.5838053241636,86.2634044951376
75373,23857,SCHEIDINGSTRAAT,1,3,,W,Wilrijk,2610,Handelsgelijkvloers,gebouw,2015/11/03 00:00:00+00,opname,42.6571012021932,110.984374594302
75374,30740,COGELSPLEIN,32,34,,D,Deurne,2100,gelijkvloers,gebouw,2020/02/20 00:00:00+00,opname,108.8039764786,508.356491924728
75375,32726,GROTE PIETER POTSTRAAT,14,,,A,Antwerpen,2000,gelijkvloers,gebouw,2020/10/29 00:00:00+00,opname,36.1550479095626,59.5127935413077
75376,36307,BARON DE CATERSSTRAAT,7,,,R,Berchem,2600,volledig pand,woning,2023/05/15 00:00:00+00,opname,42.893975768162,82.3895623352726
75377,30077,BOUWMEESTERSSTRAAT,1,,,A,Antwerpen,2000,woning,woning,2019/04/05 00:00:00+00,opname,72.5340266129703,328.939877380637
75378,36025,PELIKAANSTRAAT,112,,,A,Antwerpen,2018,1e verdieping,gebouw,2022/12/02 00:00:00+00,opname,67.9495887863308,187.762835790509
75379,36026,PELIKAANSTRAAT,112,,,A,Antwerpen,2018,2e verdieping,gebouw,2022/12/02 00:00:00+00,opname,67.9495887863308,187.762835790509
75380,36027,PELIKAANSTRAAT,112,,,A,Antwerpen,2018,3e verdieping,woning,2022/12/02 00:00:00+00,opname,67.9495887863308,187.762835790509
75381,36028,PELIKAANSTRAAT,112,,,A,Antwerpen,2018,7e verdieping,woning,2022/12/02 00:00:00+00,opname,67.9495887863308,187.762835790509
75382,36029,PELIKAANSTRAAT,112,,,A,Antwerpen,2018,8e verdieping,woning,2022/12/02 00:00:00+00,opname,67.9495887863308,187.762835790509
75383,39572,BELGIËLEI,59,,603,A,Antwerpen,2018,A6/M,woning,2025/02/25 00:00:00+00,opname,96.0030859739522,378.753988779458
75384,34179,DU MONTSTRAAT,2,,,D,Deurne,2100,volledig pand,gebouw,2021/12/06 00:00:00+00,opname,56.0050325248967,163.766561389555
75385,36710,RUGGEVELDLAAN,530,,1,D,Deurne,2100,gelijkvloers,woning,2023/09/13 00:00:00+00,aanvraagschrapping,69.4430214877604,168.194910565722
75386,36800,RUGGEVELDLAAN,530,,2,D,Deurne,2100,1ste verdieping,woning,2023/09/13 00:00:00+00,aanvraagschrapping,69.4430214877604,168.194910565722
75387,36801,RUGGEVELDLAAN,530,,3,D,Deurne,2100,2de verdieping,woning,2023/09/13 00:00:00+00,aanvraagschrapping,69.4430214877604,168.194910565722
75388,36898,TOOG,1,,,A,Antwerpen,2000,volledig pand,gebouw,2023/10/03 00:00:00+00,opname,54.3291788842278,104.183504955603
75389,32653,MECHELSESTEENWEG,106,,,A,Antwerpen,2018,volledig pand,gebouw,2020/10/12 00:00:00+00,opname,96.03902226067,252.173162977974
75390,33113,PLANTIN EN MORETUSLEI,160,166,,A,Antwerpen,2018,gelijkvloers,gebouw,2021/03/08 00:00:00+00,aanvraagschrapping,103.36898343129,633.097084733349
75391,36030,OUDEBAAN,103,,,W,Wilrijk,2610,volledig pand,woning,2022/12/05 00:00:00+00,opname,105.366416481751,251.192365455132
75392,38058,PIEREBEEKSTRAAT,20,,,W,Wilrijk,2610,volledig pand,woning,2024/02/05 00:00:00+00,opname,104.829707924232,216.476539987769
75393,34729,STATIESTRAAT,11,,,A,Antwerpen,2018,gelijkvloers + 1ste verdieping,gebouw,2024/01/10 00:00:00+00,opname,64.9215826638971,159.283816274486
75394,47007,KIOSKPLAATS,64,,,H,Hoboken,2660,volledig pand,gebouw,2025/09/02 00:00:00+00,opname,51.464012307212,86.775040461432
75395,36651,TEN EEKHOVELEI,327,,,D,Deurne,2100,gelijkvloers,gebouw,2023/06/27 00:00:00+00,opname,72.6294165814044,183.217280234894
75396,35254,PELIKAANSTRAAT,42,,23,A,Antwerpen,2018,A4/5,woning,2024/10/30 00:00:00+00,opname,119.56895053166,777.542233476228
75397,30308,OMMEGANCKSTRAAT,4,,,A,Antwerpen,2018,gelijkvloers gebouw,gebouw,2019/05/13 00:00:00+00,opname,46.0358294128272,93.7543517558957
75398,36831,SINT-AUGUSTINUSLAAN,1,,,W,Wilrijk,2610,Huis,woning,2024/07/30 00:00:00+00,opname,59.5321870209934,199.327980474897
75399,22080,BOEKENBERGLEI,115,,,D,Deurne,2100,Verdieping 1,woning,2014/06/23 00:00:00+00,aanvraagschrapping,60.6797446259797,143.236730378537
75400,22081,BOEKENBERGLEI,115,,,D,Deurne,2100,Verdieping 2,woning,2014/06/23 00:00:00+00,aanvraagschrapping,60.6797446259797,143.236730378537
75401,36155,VOETBALSTRAAT,16,,,W,Wilrijk,2610,volledig pand,woning,2023/06/30 00:00:00+00,opname,52.5814788855698,103.652765477081
75402,19945,LANGE KIEVITSTRAAT,77,,,A,Antwerpen,2018,Handelsgelijkvloers,gebouw,2013/05/08 00:00:00+00,aanvraagschrapping,48.8346194658741,79.3824737221822
75403,39185,PASTOOR GOETSCHALCKXSTRAAT,33,,,E,Ekeren,2180,volledig pand,woning,2024/06/03 00:00:00+00,opname,150.08557654369,634.477525064898
75404,39845,SINT-JACOBSMARKT,18,,,A,Antwerpen,2000,gelijkvloers,gebouw,2024/08/02 00:00:00+00,opname,37.2202972125126,66.0588828565901
75405,39847,SINT-JACOBSMARKT,18,,,A,Antwerpen,2000,woning1,woning,2024/08/02 00:00:00+00,opname,37.2202972125126,66.0588828565901
75406,39850,SINT-JACOBSMARKT,18,,,A,Antwerpen,2000,woning 2,woning,2024/08/02 00:00:00+00,opname,37.2202972125126,66.0588828565901
75407,29705,KROONSTRAAT,132,,,T,Borgerhout,2140,magazijn,gebouw,2019/03/04 00:00:00+00,aanvraagschrapping,109.392178127,326.191431360585
75408,6749,WAARLOOSHOFSTRAAT,58,,,A,Antwerpen,2020,gelijkvloers,gebouw,2021/06/02 00:00:00+00,opname,53.3645155405261,141.997648206328
75409,33506,WAARLOOSHOFSTRAAT,58,,,A,Antwerpen,2020,1ste verdieping,woning,2021/06/02 00:00:00+00,opname,53.3645155405261,141.997648206328
75410,33507,WAARLOOSHOFSTRAAT,58,,,A,Antwerpen,2020,2de verdieping,woning,2021/06/02 00:00:00+00,opname,53.3645155405261,141.997648206328
75411,28046,ANTWERPSESTEENWEG,139,,,H,Hoboken,2660,handelsgelijkvloers,gebouw,2017/12/06 00:00:00+00,aanvraagschrapping,62.1184609094906,159.358093485227
75412,37902,LANGE BEELDEKENSSTRAAT,114,,,A,Antwerpen,2060,gelijkvloers,gebouw,2024/01/11 00:00:00+00,aanvraagschrapping,32.3362415608328,50.5314356513754
75413,39641,MARIA-THERESIALEI,9,,,A,Antwerpen,2018,gelijkvloers,gebouw,2024/07/15 00:00:00+00,aanvraagschrapping,80.1297577800941,301.326739739314
75414,36746,KERKSTRAAT,43,,,A,Antwerpen,2060,volledig pand,gebouw,2023/08/23 00:00:00+00,opname,161.778370349023,1137.93548127729
75415,21825,DE BRUYNLAAN,181,183,,H,Hoboken,2660,nvt,gebouw,2017/10/30 00:00:00+00,opname,71.3097639754498,189.951161660066
75416,46909,AUGUSTIJNENSTRAAT,27,,,A,Antwerpen,2000,volledig pand,woning,2025/08/05 00:00:00+00,opname,40.6757514049004,79.8673037989124
75417,35151,TURNHOUTSEBAAN,183,185,,T,Borgerhout,2140,volledig pand,gebouw,2022/04/12 00:00:00+00,opname,114.149718105885,346.590996091701
75418,38696,EIGENHEERDSTRAAT,33,,,M,Merksem,2170,volledig pand,woning,2024/04/12 00:00:00+00,opname,49.0105753505395,92.7908675995516
75419,39644,CHRYSANTENSTRAAT,91,,,W,Wilrijk,2610,volledig pand,gebouw,2024/07/15 00:00:00+00,opname,68.5338700054052,191.768512663426
75420,39633,HARDENVOORT,44,,,A,Antwerpen,2060,volledig pand,woning,2025/03/06 00:00:00+00,aanvraagschrapping,29.4532985603169,53.355182557915
75421,7632,DRIEKONINGENSTRAAT,88,,,R,Berchem,2600,nvt,gebouw,2019/05/16 00:00:00+00,opname,27.2087232935853,42.8098068504941
75422,46338,KAREL ROGIERSTRAAT,29,,,A,Antwerpen,2000,gelijkvloers,woning,2025/06/16 00:00:00+00,opname,73.9717603436731,167.494471791824
75423,46339,KAREL ROGIERSTRAAT,29,,,A,Antwerpen,2000,1ste verdieping,woning,2025/06/16 00:00:00+00,opname,73.9717603436731,167.494471791824
75424,48037,VAN EYCKLEI,23,602,,A,Antwerpen,2018,6de verdieping rechts,woning,2025/09/02 00:00:00+00,opname,77.9649183676153,330.781200243809
75425,39008,GEBROEDERS LEEMANSSTRAAT,36,,,E,Ekeren,2180,volledig pand,woning,2024/05/03 00:00:00+00,opname,75.4048670667486,218.346795148648
75426,36022,CONFORTALEI,266,268,,D,Deurne,2100,gelijkvloers,woning,2022/11/25 00:00:00+00,aanvraagschrapping,100.528695695515,443.20751944141
75427,27016,FLORALIËNLAAN,444,,,W,Wilrijk,2610,1ste verdiep links,woning,2017/04/06 00:00:00+00,opname,81.6050141204965,394.471469438611
75428,33486,FLORALIËNLAAN,444,201,,W,Wilrijk,2610,2de verdieping links,woning,2021/05/26 00:00:00+00,opname,81.6050141204965,394.471469438611
75429,28560,VICTOR ROOSENSPLEIN,31,,,M,Merksem,2170,handelsgelijkvloers,gebouw,2018/04/11 00:00:00+00,opname,94.0643721750976,216.846259965115
75430,36300,SINT-ERASMUSSTRAAT,18,,,T,Borgerhout,2140,volledig pand,woning,2023/05/12 00:00:00+00,opname,48.1781726700033,111.382501317208
75431,34350,FRUITHOFLAAN,87,,7,R,Berchem,2600,BL.I.A7/A7R,woning,2022/02/24 00:00:00+00,opname,114.39677786787,795.349677487272
75432,40770,PIETER VERBERTSTRAAT,23,,,R,Berchem,2600,volledig pand,woning,2025/01/06 00:00:00+00,opname,79.7480004912209,211.657285136889
75433,51194,JAN VAN RIJSWIJCKLAAN,17,,,A,Antwerpen,2018,volledig pand,woning,2025/12/02 00:00:00+00,opname,100.161225790125,432.684543911179
75434,46887,DIANALAAN,143,,,R,Berchem,2600,volledig pand,woning,2025/07/22 00:00:00+00,opname,77.9469919832434,199.011915761744
75435,25366,STATIELEI,71,,,T,Borgerhout,2140,nvt,woning,2016/01/29 00:00:00+00,opname,33.525032588382,58.201518024387
75436,35930,VAN KERCKHOVENSTRAAT,15,,,A,Antwerpen,2060,gelijkvloers,gebouw,2022/10/28 00:00:00+00,opname,53.6464604152785,122.054995836684
75437,38635,PRINSSTRAAT,20,,,A,Antwerpen,2000,volledig pand,woning,2024/04/12 00:00:00+00,opname,61.5993759500405,136.436232290274
75438,34230,BREDABAAN,483,,,M,Merksem,2170,gelijkvloers,gebouw,2021/10/12 00:00:00+00,opname,103.52414210455,347.807440395863
75439,35985,EDMOND CRETSSTRAAT,25,,,H,Hoboken,2660,volledig pand,woning,2024/01/15 00:00:00+00,opname,57.1326106281576,97.3470228867095
75440,45049,GRASMUSLAAN,36,2,,H,Hoboken,2660,gelijkvloers links,woning,2025/06/02 00:00:00+00,opname,87.3925893419546,423.589079592269
75441,38657,EIERMARKT,19,,,A,Antwerpen,2000,woning 1,woning,2024/04/12 00:00:00+00,opname,45.3206357515046,98.6517883771361
75442,38658,EIERMARKT,19,,,A,Antwerpen,2000,woning 2,woning,2024/04/12 00:00:00+00,opname,45.3206357515046,98.6517883771361
75443,33089,LIJNWAADMARKT,13,,,A,Antwerpen,2000,gelijkvloers,gebouw,2021/05/10 00:00:00+00,opname,74.5254105043836,342.340060937045
75444,36043,LANGE BEELDEKENSSTRAAT,248,,,A,Antwerpen,2060,volledig pand,gebouw,2024/05/02 00:00:00+00,opname,41.8691784885243,87.3351095611131
75445,39132,LANGE KOEPOORTSTRAAT,35,,,A,Antwerpen,2000,gelijkvloers,gebouw,2024/05/21 00:00:00+00,aanvraagschrapping,54.9347287185314,133.82095685653
75446,36664,TEN EEKHOVELEI,329,,,D,Deurne,2100,volledig pand,woning,2023/06/30 00:00:00+00,opname,72.2426733063099,177.734048747833
75447,30572,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,gelijkvloers 1,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75448,30766,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,gelijkvloers 2,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75449,30768,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,gelijkvloers 3,woning,2019/07/24 00:00:00+00,opname,242.382591610113,3183.28796463823
75450,30769,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,gelijkvloers 4,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75451,30770,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,1ste verdieping 1.1,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75452,30771,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,1ste verdieping 1.2,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75453,30772,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,1ste verdieping 1.3,woning,2019/07/24 00:00:00+00,opname,242.382591610113,3183.28796463823
75454,30774,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,1ste verdieping 1.4,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75455,30775,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,2de verdieping 2.1,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75456,30776,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,2de verdieping 2.2,woning,2019/07/24 00:00:00+00,opname,242.382591610113,3183.28796463823
75457,30778,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,2de verdieping 2.3,woning,2019/09/16 00:00:00+00,opname,242.382591610113,3183.28796463823
75458,30779,ADOLF GREINERSTRAAT,21,,,H,Hoboken,2660,2de verdieping 2.4,woning,2019/07/24 00:00:00+00,opname,242.382591610113,3183.28796463823
75459,46738,BOUWHANDELSTRAAT,78,,,T,Borgerhout,2140,volledig pand,woning,2025/09/09 00:00:00+00,opname,58.0352209671511,99.2709577533727
75460,37661,ADRIAAN BROUWERSTRAAT,3,,101,A,Antwerpen,2000,1e verdieping,woning,2025/05/26 00:00:00+00,opname,38.7579307245705,78.5810549102413
75461,28844,GITSCHOTELLEI,288,,,T,Borgerhout,2140,handelsgelijkvloers,gebouw,2018/06/12 00:00:00+00,opname,79.6137279685577,179.106615261271
75462,40170,OSSENBLOKSTRAAT,28,,,T,Borgerhout,2140,volledig pand,woning,2024/09/11 00:00:00+00,opname,67.1665303915516,169.98958344417
75463,38480,TURNHOUTSEBAAN,105,,,D,Deurne,2100,gelijkvloers,gebouw,2024/06/17 00:00:00+00,opname,164.765612548118,959.014111338773
75464,37755,AMERIKALEI,100,,502,A,Antwerpen,2000,5e verdipeing links,woning,2025/02/19 00:00:00+00,opname,95.6572944141141,465.013382721318
75465,33415,DAMBRUGGESTRAAT,283,285,,A,Antwerpen,2060,gelijkvloers vooraan,gebouw,2021/05/03 00:00:00+00,aanvraagschrapping,64.2951401330447,186.147472081608
75466,32768,BREDABAAN,486,,,M,Merksem,2170,winkel 1 (glv en 1e),gebouw,2020/11/16 00:00:00+00,opname,113.012873798924,461.356169311804
75467,32778,BREDABAAN,486,,,M,Merksem,2170,winkel 14 (glv en 1e),gebouw,2020/11/16 00:00:00+00,aanvraagschrapping,113.012873798924,461.356169311804
75468,28233,GROTESTEENWEG,565,,,R,Berchem,2600,handelsgelijkvloers,gebouw,2018/02/06 00:00:00+00,opname,63.299628822967,219.476271058716
75469,28234,GROTESTEENWEG,565,,,R,Berchem,2600,1ste verdiep,woning,2018/02/06 00:00:00+00,opname,63.299628822967,219.476271058716
75470,28235,GROTESTEENWEG,565,,,R,Berchem,2600,2de verdiep,woning,2018/02/06 00:00:00+00,opname,63.299628822967,219.476271058716
75471,35222,LIJNWAADMARKT,16,,,A,Antwerpen,2000,volledig pand,woning,2022/05/02 00:00:00+00,opname,83.4600017334348,178.953548076196
75472,32586,HOVENIERSSTRAAT,46,48,,A,Antwerpen,2018,gelijkvloers links,gebouw,2021/10/07 00:00:00+00,opname,69.1724224055391,270.001804379568
75473,32647,HOVENIERSSTRAAT,46,48,,A,Antwerpen,2018,gelijkvloers rechts,gebouw,2021/10/07 00:00:00+00,opname,69.1724224055391,270.001804379568
75474,32648,HOVENIERSSTRAAT,46,48,,A,Antwerpen,2018,3e verdieping,gebouw,2020/10/20 00:00:00+00,opname,69.1724224055391,270.001804379568
75475,34184,PASTOOR VAN DE WOUWERSTRAAT,1,,,R,Berchem,2600,gelijkvloers,gebouw,2021/10/04 00:00:00+00,opname,54.6366695712455,181.859128752159
75476,34185,PASTOOR VAN DE WOUWERSTRAAT,1,,,R,Berchem,2600,1ste verdieping rechts,woning,2021/10/04 00:00:00+00,opname,54.6366695712455,181.859128752159
75477,21654,LANGSTRAAT,91,,,T,Borgerhout,2140,volledig pand,woning,2024/12/02 00:00:00+00,opname,49.9863114131032,99.0265139620212
75478,6021,DAMBRUGGESTRAAT,112,,,A,Antwerpen,2060,Gelijkvloers,kamer,2011/05/27 00:00:00+00,aanvraagschrapping,46.5765977017264,95.5560083229081
75479,46247,COGELS-OSYLEI,72,,,R,Berchem,2600,volledig pand,woning,2025/06/13 00:00:00+00,opname,89.5944562710983,228.388378833974
75480,23889,BALLAARSTRAAT,27,,,A,Antwerpen,2018,nvt,woning,2015/11/17 00:00:00+00,opname,111.33245432584,277.398847333229
75481,30424,ANSELMOSTRAAT,86,,,A,Antwerpen,2018,Huis,woning,2019/07/09 00:00:00+00,aanvraagschrapping,81.8565417697927,217.039949683619
75482,45044,GALLIFORTLEI,64,,,D,Deurne,2100,volledig pand,woning,2025/08/05 00:00:00+00,opname,40.8081053391858,74.3797442545926
75483,38290,ANTWERPSESTEENWEG,142,,,H,Hoboken,2660,Volledig pand,woning,2025/05/26 00:00:00+00,opname,117.630851142513,284.103493268478
75484,35846,CRUYSLEI,65,,,D,Deurne,2100,gelijkvloers,gebouw,2022/09/16 00:00:00+00,opname,97.7569430225842,277.790097246179
75485,32767,KIPDORPBRUG,4,,,A,Antwerpen,2000,volledig pand,gebouw,2020/11/16 00:00:00+00,opname,30.4682967341798,50.7336770251852
75486,28964,LANGE NIEUWSTRAAT,4,,,A,Antwerpen,2000,handelspand,gebouw,2018/07/05 00:00:00+00,opname,48.0514496273003,59.0099379715927
75487,39638,ALBERT GRISARSTRAAT,56,,1,A,Antwerpen,2018,gelijkvloers,woning,2024/07/15 00:00:00+00,opname,47.0107208168049,103.074052383431
75488,39639,ALBERT GRISARSTRAAT,56,,101,A,Antwerpen,2018,1ste verdieping,woning,2024/07/15 00:00:00+00,opname,47.0107208168049,103.074052383431
75489,37357,JAN VAN RIJSWIJCKLAAN,152,,,A,Antwerpen,2018,volledig pand,woning,2023/12/15 00:00:00+00,opname,86.2726959303232,237.002221757488
75490,34837,VLEMINCKVELD,35,,,A,Antwerpen,2000,gelijkvloers,woning,2022/03/11 00:00:00+00,opname,36.7446901857959,57.9610076262653
75491,34838,VLEMINCKVELD,35,,,A,Antwerpen,2000,1ste verdieping,woning,2022/03/11 00:00:00+00,opname,36.7446901857959,57.9610076262653
75492,34839,VLEMINCKVELD,35,,,A,Antwerpen,2000,2de verdieping,woning,2022/03/11 00:00:00+00,opname,36.7446901857959,57.9610076262653
75493,34840,VLEMINCKVELD,35,,,A,Antwerpen,2000,3de verdieping,woning,2022/03/11 00:00:00+00,opname,36.7446901857959,57.9610076262653
75494,26953,VOORUITZICHTSTRAAT,1,,,T,Borgerhout,2140,handelsgelijkvloers,gebouw,2017/02/20 00:00:00+00,opname,45.8367245048366,131.21667788389
75495,29869,KRISTUS-KONINGPLEIN,17,,,E,Ekeren,2180,HA.GV.1/C.0.1,gebouw,2019/02/15 00:00:00+00,aanvraagschrapping,118.318897949824,831.067174828281
75496,31557,HOPLAND,55,,,A,Antwerpen,2000,gelijkvloers,gebouw,2020/01/29 00:00:00+00,opname,38.537802446594,68.2573059879567
75497,39882,BELGIËLEI,136,,201,A,Antwerpen,2018,Appartement 2de verdieping,woning,2024/10/24 00:00:00+00,opname,137.232986652278,581.175999676134
75498,31889,SINT-BERNARDSESTEENWEG,690,,,H,Hoboken,2660,gelijkvloers,woning,2020/07/07 00:00:00+00,opname,53.2401634974968,125.621146496856
75499,32304,SINT-BERNARDSESTEENWEG,690,,,H,Hoboken,2660,1 verdiep + tussenverdiep,woning,2020/07/07 00:00:00+00,opname,53.2401634974968,125.621146496856
75500,32305,SINT-BERNARDSESTEENWEG,690,,,H,Hoboken,2660,2 verdiep + tussenverdiep,woning,2020/07/07 00:00:00+00,opname,53.2401634974968,125.621146496856
75501,28762,VAN DE WERVESTRAAT,62,,,A,Antwerpen,2060,1ste verdieping,woning,2020/08/18 00:00:00+00,opname,36.864842250457,63.4319948719246
75502,32433,VAN DE WERVESTRAAT,62,,,A,Antwerpen,2060,2de+3de verdieping duplex,woning,2020/08/18 00:00:00+00,opname,36.864842250457,63.4319948719246
75503,38984,SPOORWEGSTRAAT,84,,,R,Berchem,2600,volledig pand,woning,2024/04/26 00:00:00+00,opname,84.5492154743445,303.168283740645
75504,34167,COGELSPLEIN,33,,,D,Deurne,2100,gelijkvloers,gebouw,2022/09/16 00:00:00+00,opname,115.369979097147,403.50442322696
75505,38638,GRASMUSLAAN,38,302,,H,Hoboken,2660,3de verdieping links,woning,2024/10/25 00:00:00+00,opname,83.297112053437,360.608703544578
75506,39637,LEOPOLDSTRAAT,1,,,A,Antwerpen,2000,gelijkvloers,gebouw,2024/07/15 00:00:00+00,aanvraagschrapping,35.542854716989,61.6545119518075
75507,35843,ITALIËLEI,189,,,A,Antwerpen,2000,gelijkvloers,gebouw,2022/09/15 00:00:00+00,opname,58.3890908716578,147.889349509573
75508,6315,TWEEMONTSTRAAT,63,,,D,Deurne,2100,nvt,woning,2012/07/27 00:00:00+00,opname,52.839748319691,106.765011820775
75509,30507,VAN LUPPENSTRAAT,1,,,A,Antwerpen,2018,eengezinswoning,woning,2019/06/06 00:00:00+00,opname,27.8178740744813,41.4627380054853
75510,46369,STEENSTRAAT,99,,,E,Ekeren,2180,volledig pand,woning,2025/06/17 00:00:00+00,opname,120.946291710274,273.338150908241
75511,33729,MAALBOOTSTRAAT,52,,,H,Hoboken,2660,volledig pand,woning,2021/07/05 00:00:00+00,opname,56.3973717139176,169.026939039564
75512,36732,BALLAARSTRAAT,25,,,A,Antwerpen,2018,volledig pand,woning,2023/08/23 00:00:00+00,aanvraagschrapping,111.178522791509,282.57659619752
75513,7153,SANDERUSSTRAAT,70,,,A,Antwerpen,2018,nvt,gebouw,2010/01/01 00:00:00+00,opname,58.5880191262639,169.838173881439
75514,36024,ONDERWIJSSTRAAT,45,,1,A,Antwerpen,2060,gelijkvloers,woning,2022/12/02 00:00:00+00,opname,64.0595427739843,170.07575842813
75515,31326,BREDASTRAAT,95,,,A,Antwerpen,2060,gebouw,gebouw,2019/11/19 00:00:00+00,opname,41.9016967045849,109.139972206497
75516,36072,DRIEHOEKSTRAAT,224,,,E,Ekeren,2180,volledig pand,woning,2023/05/05 00:00:00+00,opname,171.458051042272,401.656852267065
75517,39120,AMERIKALEI,196,,801,A,Antwerpen,2000,8ste verdieping,woning,2024/05/21 00:00:00+00,opname,74.4129390631644,274.859391430826
75518,51279,LOUISALEI,65,,,H,Hoboken,2660,volledig pand,woning,2026/01/13 00:00:00+00,kennisgeving,66.8592177369766,168.206291121596
75519,31259,HERENTALSEBAAN,284,,,D,Deurne,2100,gelijkvloers,gebouw,2023/06/20 00:00:00+00,opname,146.132295187705,480.930799436277
75520,12155,SINT-WILLIBRORDUSSTRAAT,43,,,A,Antwerpen,2060,nvt,gebouw,2014/06/02 00:00:00+00,opname,89.5338027760261,330.043118824146
75521,21867,SINT-WILLIBRORDUSSTRAAT,45,,,A,Antwerpen,2060,nvt,gebouw,2014/06/02 00:00:00+00,opname,89.5338027760261,330.043118824146
75522,40811,JOZEF REUSENSLEI,112,,,K,Borsbeek,2150,volledig pand,woning,2024/04/09 00:00:00+00,aanvraagschrapping,118.096243262347,278.906739450538
75523,40785,GEORGES DE GROOFLEI,26,,,K,Borsbeek,2150,volledig pand,woning,2023/03/02 00:00:00+00,opname,76.5850555846467,279.171766118556
75524,42288,AUGUST SCHEYVAERTSLAAN,52,1,,E,Ekeren,2180,duplex 1,woning,2025/03/27 00:00:00+00,opname,206.74667583431,732.27902330198
75525,42293,AUGUST SCHEYVAERTSLAAN,52,101,,E,Ekeren,2180,duplex 2,woning,2025/03/27 00:00:00+00,opname,206.74667583431,732.27902330198
75526,34428,ESSENSTRAAT,5,,,A,Antwerpen,2060,achterliggend gebouw,gebouw,2021/12/06 00:00:00+00,opname,62.7147839481176,210.752026719588
75527,36045,LEOPOLD DE WAELSTRAAT,36,,101,A,Antwerpen,2000,1ste verdieping,woning,2023/11/03 00:00:00+00,opname,56.9272066074491,144.181262674978
75528,37065,LEOPOLD DE WAELSTRAAT,36,,201,A,Antwerpen,2000,2de verdieping,woning,2023/11/03 00:00:00+00,opname,56.9272066074491,144.181262674978
75529,37066,LEOPOLD DE WAELSTRAAT,36,,301,A,Antwerpen,2000,3de verdieping,woning,2023/11/03 00:00:00+00,opname,56.9272066074491,144.181262674978
75530,46455,CONSTANT DE JONGSTRAAT,52,,,M,Merksem,2170,volledige pand,woning,2025/10/30 00:00:00+00,opname,47.0030874666932,87.6231838145415
75531,38063,BEGIJNENVEST,53,,2,A,Antwerpen,2000,Gelijkvloers rechts,woning,2024/07/30 00:00:00+00,aanvraagschrapping,117.853801828836,706.451889393445
75532,28396,VLEMINCKVELD,78,,,A,Antwerpen,2000,appartement 1 (1V),woning,2018/03/12 00:00:00+00,opname,90.5766945027918,212.353926489552
75533,28397,VLEMINCKVELD,78,,,A,Antwerpen,2000,appartement 2 (1V),woning,2018/03/12 00:00:00+00,opname,90.5766945027918,212.353926489552
